PERIODO,MES,PER,DIRECTORIO,SECUENCIA_P,HOGAR,REGIS,AREA,CLASE,FEX_C18,Departamento,Tipo de vivienda,P4010,P4020,P4030S1,P4030S1A1,P4030S2,P4030S3,P4030S4,P4030S4A1,P4030S5,P70,P5000,P5010,P5020,P5030,P5040,P5050,P5070,P5080,P5090,P5090S1,P5100,P5110,P5130,P5140,P5222S1,P5222S2,P5222S3,P5222S4,P5222S5,P5222S6,P5222S7,P5222S8,P5222S9,P5222S10,P5222S8A1,Total de personas en el hogar
20240102,1,2024,7665030,1,1,1,11.0,1,3040.6947646,Bogotá D.C.,Apartamento,1,4,1,4.0,1,1,1,3.0,1,1,4,2,1,1.0,1,1,1,3.0,1,,,400000000.0,15000000.0,,,1.0,,,,,1.0,,,,,2
20240102,1,2024,7665031,1,1,1,11.0,1,3043.430472,Bogotá D.C.,Apartamento,1,4,1,4.0,1,1,1,3.0,1,1,5,3,1,1.0,1,1,1,3.0,3,,,,,1912000.0,,1.0,,,,,,,,,,5
20240102,1,2024,7665032,1,1,1,11.0,1,3398.468664,Bogotá D.C.,Apartamento,1,4,1,3.0,1,1,1,3.0,1,1,3,2,1,1.0,1,1,1,3.0,3,,,,,700000.0,,1.0,,,,,,,,,,3
20240102,1,2024,7665033,1,1,1,11.0,1,5365.7265735,Bogotá D.C.,Casa,1,4,1,2.0,1,1,1,3.0,1,1,4,3,1,1.0,1,1,1,3.0,1,,,200000000.0,800000.0,,,1.0,,,,,,,,,,6
20240102,1,2024,7665034,1,1,1,11.0,1,2746.5537836,Bogotá D.C.,Casa,1,4,1,2.0,1,1,1,3.0,1,1,6,4,1,1.0,1,1,1,3.0,1,,,190000000.0,900000.0,,,1.0,,,,,,,,,,4
20240102,1,2024,7665035,1,1,1,11.0,1,5817.273727,Bogotá D.C.,Casa,1,4,1,2.0,1,1,1,3.0,1,1,4,2,1,1.0,1,1,1,3.0,1,,,99.0,99.0,,,1.0,,,,,,,,,,2
20240102,1,2024,7665036,1,1,1,11.0,1,4581.6723793,Bogotá D.C.,Casa,1,2,1,2.0,1,1,1,3.0,1,1,2,1,1,1.0,1,1,1,3.0,3,,,,,530000.0,,1.0,,,,,,,,,,2
20240102,1,2024,7665037,1,1,1,11.0,1,3795.9492169,Bogotá D.C.,Apartamento,1,4,1,4.0,2,1,1,3.0,1,1,3,1,1,1.0,1,1,1,1.0,4,,,,1800000.0,,,,,,,,,,1.0,,,1
20240102,1,2024,7665038,1,1,1,11.0,1,3058.6217976,Bogotá D.C.,Apartamento,1,4,1,1.0,1,1,1,3.0,1,1,3,2,1,1.0,1,1,1,3.0,3,,,,,500000.0,,1.0,,,,,,,,,,3
20240102,1,2024,7665039,1,1,1,11.0,1,3525.7079267,Bogotá D.C.,Apartamento,1,4,1,2.0,1,1,1,3.0,1,1,2,1,1,1.0,1,10,1,3.0,3,,,,,550000.0,,1.0,,,,,,,,,,2
20240102,1,2024,7665040,1,1,1,11.0,1,5827.8045025,Bogotá D.C.,Apartamento,1,4,1,4.0,1,1,1,3.0,1,3,4,1,1,2.0,1,1,1,3.0,4,,,,700000.0,,,1.0,,,,1.0,1.0,,,,,1
20240102,1,2024,7665040,2,2,1,11.0,1,5827.8045025,Bogotá D.C.,Apartamento,1,4,1,4.0,1,1,1,3.0,1,3,4,1,1,2.0,1,1,1,3.0,3,,,,,800000.0,,1.0,,,,,,,,,,1
20240102,1,2024,7665040,3,3,1,11.0,1,5827.8045025,Bogotá D.C.,Apartamento,1,4,1,4.0,1,1,1,3.0,1,3,4,1,1,2.0,1,1,1,3.0,3,,,,,800000.0,,1.0,,,,,1.0,,,,,1
20240102,1,2024,7665041,1,1,1,11.0,1,3239.2659847,Bogotá D.C.,Apartamento,1,4,1,4.0,1,1,1,3.0,1,1,4,2,1,1.0,1,1,1,3.0,1,,,30000000.0,1800000.0,,,1.0,,,,,,,,,,2
20240102,1,2024,7665042,1,1,1,11.0,1,5203.5591036,Bogotá D.C.,Apartamento,1,4,1,2.0,1,1,1,3.0,1,1,2,2,1,1.0,1,1,1,3.0,3,,,,,650000.0,,1.0,,,,1.0,1.0,,,,,2
20240102,1,2024,7665043,1,1,1,11.0,1,4691.3045097,Bogotá D.C.,Apartamento,1,4,1,2.0,1,1,1,3.0,1,1,3,1,1,1.0,1,1,1,3.0,1,,,18000000.0,700000.0,,,1.0,,,,,1.0,,,,,2
20240102,1,2024,7665044,1,1,1,11.0,1,5491.0615194,Bogotá D.C.,Apartamento,1,4,1,4.0,1,1,1,3.0,1,1,4,3,1,1.0,1,1,1,3.0,1,,,500000000.0,2500000.0,,,1.0,,,,,1.0,,,,,4
20240102,1,2024,7665045,1,1,1,11.0,1,3888.9373973,Bogotá D.C.,Apartamento,1,4,1,2.0,1,1,1,3.0,1,1,2,2,1,1.0,1,1,1,3.0,3,,,,,1000000.0,,,,,,,,1.0,,,DAVIPLATA,5
20240102,1,2024,7665046,1,1,1,11.0,1,3732.6379241,Bogotá D.C.,Apartamento,1,4,1,1.0,1,1,1,3.0,1,1,4,3,1,1.0,1,1,1,3.0,3,,,,,350000.0,,1.0,,,,,,,,,,4
20240102,1,2024,7665047,1,1,1,11.0,1,2705.7760286,Bogotá D.C.,Apartamento,1,4,1,2.0,1,1,1,3.0,1,1,3,2,1,1.0,1,1,1,3.0,3,,,,,700000.0,,1.0,,,,1.0,,,,,,3
20240102,1,2024,7665048,1,1,1,11.0,1,5734.1302826,Bogotá D.C.,Apartamento,1,4,1,2.0,1,1,1,3.0,1,1,3,2,1,1.0,1,1,1,3.0,3,,,,,550000.0,,1.0,,,,,,,,,,3
20240102,1,2024,7665050,1,1,1,11.0,1,4927.0978946,Bogotá D.C.,Apartamento,1,4,1,5.0,1,1,1,3.0,1,1,4,2,1,1.0,1,1,1,3.0,1,,,300000000.0,2000000.0,,,1.0,,,,,1.0,,,,,2
20240102,1,2024,7665051,1,1,1,11.0,1,3203.2753109,Bogotá D.C.,Apartamento,1,4,1,1.0,1,1,1,3.0,1,1,4,3,1,1.0,1,1,1,3.0,3,,,,,99.0,,1.0,,,,,,,,,,6
20240102,1,2024,7665052,1,1,1,11.0,1,4927.0978946,Bogotá D.C.,Apartamento,1,6,1,5.0,1,1,1,3.0,1,1,4,1,1,1.0,1,1,1,3.0,1,,,130000000.0,8000000.0,,,1.0,,,,,1.0,,,,,2
20240102,1,2024,7665053,1,1,1,11.0,1,2760.7950905,Bogotá D.C.,Apartamento,1,4,1,4.0,1,1,1,3.0,1,1,5,3,1,1.0,1,1,1,3.0,3,,,,,2500000.0,,1.0,,,,,1.0,,,,,4
20240102,1,2024,7665056,1,1,1,11.0,1,3451.8007259,Bogotá D.C.,Apartamento,1,4,1,2.0,1,1,1,3.0,1,1,3,2,1,1.0,1,1,1,3.0,3,,,,,650000.0,,1.0,,,,,,,,,,2
20240102,1,2024,7665057,1,1,1,11.0,1,3606.9956962,Bogotá D.C.,Casa,1,4,1,2.0,1,1,1,3.0,1,1,5,3,1,1.0,1,1,1,3.0,3,,,,,900000.0,,1.0,,,,,,,,,,3
20240102,1,2024,7665058,1,1,1,11.0,1,3841.1518059,Bogotá D.C.,Apartamento,1,4,1,2.0,1,1,1,3.0,1,1,3,1,1,1.0,1,1,1,3.0,3,,,,,620000.0,,,,,,,,,1.0,,,1
20240102,1,2024,7665060,1,1,1,11.0,1,2994.2158648,Bogotá D.C.,Apartamento,1,4,1,1.0,1,1,1,3.0,1,1,4,3,1,1.0,1,1,1,3.0,3,,,,,400000.0,,,,,,,,,1.0,,,3
20240102,1,2024,7665061,1,1,1,11.0,1,2525.5881314,Bogotá D.C.,Apartamento,1,4,1,2.0,1,1,1,3.0,1,1,2,2,1,1.0,1,1,1,3.0,3,,,,,600000.0,,1.0,,,,,,,,,,2
20240102,1,2024,7665062,1,1,1,11.0,1,3573.4428436,Bogotá D.C.,Apartamento,1,4,1,2.0,1,1,1,3.0,1,1,3,2,1,1.0,1,1,1,3.0,3,,,,,800000.0,,1.0,,,,,,,,,,2
20240102,1,2024,7665063,1,1,1,11.0,1,3638.4722914,Bogotá D.C.,Apartamento,1,4,1,3.0,1,1,1,3.0,1,1,2,1,1,1.0,1,1,1,3.0,1,,,180000000.0,700000.0,,,1.0,,1.0,,,1.0,,,,,2
20240102,1,2024,7665064,1,1,1,11.0,1,5111.7415989,Bogotá D.C.,Apartamento,1,4,1,3.0,1,1,1,3.0,1,1,4,3,1,1.0,1,1,1,3.0,1,,,98.0,1100000.0,,,1.0,,,,,,,,,,3
20240102,1,2024,7665065,1,1,1,11.0,1,4927.0978946,Bogotá D.C.,Apartamento,1,4,1,5.0,1,1,1,3.0,1,1,3,2,1,1.0,1,1,1,3.0,1,,,800000000.0,2500000.0,,,1.0,,,,,1.0,,,,,2
20240102,1,2024,7665068,1,1,1,11.0,1,3255.5846813,Bogotá D.C.,Apartamento,1,4,1,4.0,1,1,1,3.0,1,1,4,1,1,1.0,1,1,1,3.0,1,,,98.0,1000000.0,,,1.0,,,,,1.0,,,,,1
20240102,1,2024,7665069,1,1,1,11.0,1,4090.4202738,Bogotá D.C.,Apartamento,1,6,1,5.0,1,1,1,3.0,1,1,4,2,1,1.0,1,1,1,3.0,1,,,650000000.0,3500000.0,,,1.0,,,,,,,,,,2
20240102,1,2024,7665070,1,1,1,11.0,1,5018.7803135,Bogotá D.C.,Apartamento,1,4,1,5.0,1,1,1,3.0,1,1,3,1,1,1.0,1,1,1,3.0,3,,,,,2700000.0,,1.0,,,,,1.0,,,,,1
20240102,1,2024,7665072,1,1,1,11.0,1,5139.231041,Bogotá D.C.,Cuarto(s) en otro tipo de estructura,1,4,1,3.0,1,1,1,3.0,1,1,1,1,1,2.0,1,1,1,3.0,3,,,,,650000.0,,,,,,,,,1.0,,,1
20240102,1,2024,7665073,1,1,1,11.0,1,6495.7711991,Bogotá D.C.,Casa,1,4,1,1.0,1,1,1,3.0,1,1,3,2,1,1.0,1,1,1,3.0,3,,,,,600000.0,,,,,,,,,1.0,,,5
20240102,1,2024,7665074,1,1,1,11.0,1,5082.9690518,Bogotá D.C.,Casa,1,4,1,3.0,1,1,1,3.0,1,1,5,3,1,1.0,1,1,1,3.0,1,,,400000000.0,1500000.0,,,1.0,,,,,,,,,,5
20240102,1,2024,7665075,1,1,1,11.0,1,3410.1243971,Bogotá D.C.,Cuarto(s) en inquilinato,1,4,1,2.0,1,1,1,3.0,1,1,1,1,1,2.0,1,1,1,3.0,3,,,,,350000.0,,,,,,,,,1.0,,,3
20240102,1,2024,7665076,1,1,1,11.0,1,3288.4693751,Bogotá D.C.,Apartamento,1,4,1,2.0,1,1,1,3.0,1,1,3,1,1,1.0,1,1,1,3.0,1,,,98.0,500000.0,,,1.0,,,,,,,,,,1
20240102,1,2024,7665077,1,1,1,11.0,1,2759.2606512,Bogotá D.C.,Cuarto(s) en otro tipo de estructura,1,2,1,2.0,1,1,1,3.0,1,1,1,1,1,2.0,1,1,1,3.0,3,,,,,400000.0,,1.0,,,,,,,,,,3
20240102,1,2024,7665078,1,1,1,11.0,1,3483.4543814,Bogotá D.C.,Apartamento,1,4,1,2.0,1,1,1,3.0,1,1,2,2,1,1.0,1,1,1,3.0,4,,,,400000.0,,,1.0,,,,,,,,,,3
20240102,1,2024,7665079,1,1,1,11.0,1,6484.4341222,Bogotá D.C.,Apartamento,1,4,1,3.0,1,1,1,3.0,1,1,2,2,1,1.0,1,1,1,3.0,3,,,,,430000.0,,,,,,,,,1.0,,,4
20240102,1,2024,7665080,1,1,1,11.0,1,5745.5981027,Bogotá D.C.,Apartamento,1,4,1,3.0,1,1,1,3.0,1,1,2,1,1,1.0,1,1,1,3.0,3,,,,,1600000.0,,1.0,,,,1.0,,,,,,2
20240102,1,2024,7665081,1,1,1,11.0,1,2574.7855441,Bogotá D.C.,Apartamento,1,4,1,2.0,1,1,1,3.0,1,1,4,3,1,1.0,1,1,1,3.0,1,,,180000000.0,700000.0,,,1.0,,,,1.0,1.0,,,,,4
20240102,1,2024,7665082,1,1,1,11.0,1,6337.9004797,Bogotá D.C.,Casa,1,4,1,1.0,1,1,1,3.0,1,1,3,1,1,1.0,1,1,1,3.0,3,,,,,400000.0,,,,,,,,,1.0,,,1
20240102,1,2024,7665083,1,1,1,11.0,1,3288.4693751,Bogotá D.C.,Apartamento,1,4,1,2.0,1,1,1,3.0,1,1,2,1,1,1.0,1,1,1,3.0,1,,,700000000.0,98.0,,,,,,,,,,1.0,,,1
20240102,1,2024,7665084,1,1,1,11.0,1,5497.323672,Bogotá D.C.,Apartamento,1,4,1,1.0,1,1,1,3.0,1,1,2,1,1,1.0,1,1,1,3.0,3,,,,,280000.0,,,,,,,,,1.0,,,2
20240102,1,2024,7665085,1,1,1,11.0,1,6056.2212987,Bogotá D.C.,Apartamento,1,4,1,3.0,1,1,1,3.0,1,2,3,2,1,2.0,1,1,1,3.0,3,,,,,400000.0,,,,,,,1.0,,,,,3
20240102,1,2024,7665085,2,2,1,11.0,1,6056.2212987,Bogotá D.C.,Apartamento,1,4,1,3.0,1,1,1,3.0,1,2,2,1,1,2.0,1,1,6,,3,,,,,300000.0,,1.0,,,,,,,,,,1
20240102,1,2024,7665086,1,1,1,11.0,1,2908.5964141,Bogotá D.C.,Apartamento,1,4,1,4.0,1,1,1,3.0,1,1,3,2,1,1.0,1,1,1,3.0,3,,,,,1500000.0,,,,,,,,,1.0,,,2
20240102,1,2024,7665087,1,1,1,11.0,1,3917.4532519,Bogotá D.C.,Cuarto(s) en otro tipo de estructura,1,2,1,2.0,1,1,1,3.0,1,1,1,1,1,2.0,1,1,1,3.0,3,,,,,400000.0,,1.0,,,,,,,,,,2
20240102,1,2024,7665088,1,1,1,11.0,1,2739.0237681,Bogotá D.C.,Casa,1,4,1,2.0,1,1,1,3.0,1,1,4,3,1,1.0,1,1,1,3.0,1,,,98.0,98.0,,,1.0,,,,,1.0,,,,,4
20240102,1,2024,7665089,1,1,1,11.0,1,4115.4712872,Bogotá D.C.,Apartamento,1,4,1,2.0,1,1,1,3.0,1,1,2,2,1,1.0,1,1,1,3.0,3,,,,,650000.0,,,,,,,,,1.0,,,5
20240102,1,2024,7665090,1,1,1,11.0,1,3405.6100647,Bogotá D.C.,Apartamento,1,4,1,4.0,1,1,1,3.0,1,1,4,1,1,1.0,1,1,1,3.0,3,,,,,1500000.0,,1.0,,,,,,,,,,2
20240102,1,2024,7665091,1,1,1,11.0,1,3421.9020523,Bogotá D.C.,Cuarto(s) en inquilinato,1,4,1,2.0,1,1,1,3.0,1,1,1,1,1,2.0,1,1,6,,3,,,,,450000.0,,,,,,,,,1.0,,,1
20240102,1,2024,7665092,1,1,1,11.0,1,2004.3661347,Bogotá D.C.,Apartamento,1,4,1,4.0,1,1,1,3.0,1,1,4,3,1,1.0,1,1,1,3.0,4,,,,1200000.0,,,1.0,,,,,,,,,,3
20240102,1,2024,7665093,1,1,1,11.0,1,3405.6100647,Bogotá D.C.,Apartamento,1,4,1,4.0,1,1,1,3.0,1,1,4,1,1,1.0,1,1,1,3.0,4,,,,1500000.0,,,1.0,,,,,1.0,,,,,2
20240102,1,2024,7665095,1,1,1,11.0,1,6281.2782369,Bogotá D.C.,Apartamento,1,4,1,3.0,1,1,1,3.0,1,1,4,2,1,1.0,1,1,1,3.0,3,,,,,1500000.0,,1.0,,,,,,,,,,2
20240102,1,2024,7665096,1,1,1,11.0,1,3854.9133897,Bogotá D.C.,Apartamento,1,4,1,3.0,1,1,1,3.0,1,1,4,2,1,1.0,1,1,1,3.0,1,,,140000000.0,800000.0,,,1.0,,,,,,,,,,2
20240102,1,2024,7665097,1,1,1,11.0,1,1820.0496406,Bogotá D.C.,Apartamento,1,4,1,3.0,1,1,1,3.0,1,1,4,2,1,1.0,1,10,1,3.0,1,,,98.0,98.0,,,,,,,,,,1.0,,,4
20240102,1,2024,7665098,1,1,1,11.0,1,4012.7178671,Bogotá D.C.,Apartamento,1,4,1,3.0,1,1,1,3.0,1,1,4,2,1,1.0,1,1,1,3.0,3,,,,,950000.0,,1.0,,,,,,,,,,3
20240102,1,2024,7665099,1,1,1,11.0,1,5607.8828441,Bogotá D.C.,Apartamento,1,4,1,3.0,1,1,1,3.0,1,1,3,2,1,1.0,1,1,1,3.0,3,,,,,730000.0,,1.0,,,,,1.0,,,,,4
20240102,1,2024,7665101,1,1,1,11.0,1,6267.788642,Bogotá D.C.,Casa,1,4,1,2.0,1,1,1,3.0,1,1,4,3,1,1.0,1,1,1,3.0,3,,,,,850000.0,,1.0,,,,,,,,,,5
20240102,1,2024,7665102,1,1,1,11.0,1,3405.6100647,Bogotá D.C.,Apartamento,1,4,1,4.0,1,1,1,3.0,1,1,4,1,1,1.0,1,1,1,3.0,1,,,310000000.0,1500000.0,,,,,,,,,,1.0,,,2
20240102,1,2024,7665103,1,1,1,11.0,1,3883.8189857,Bogotá D.C.,Apartamento,1,4,1,3.0,1,1,1,3.0,1,1,4,3,1,1.0,1,1,1,3.0,3,,,,,900000.0,,1.0,,,,,,,,,,6
20240102,1,2024,7665104,1,1,1,11.0,1,4412.3308868,Bogotá D.C.,Apartamento,1,4,1,3.0,1,1,1,3.0,1,1,4,1,1,1.0,1,1,1,3.0,1,,,260000000.0,1500000.0,,,,1.0,,,,,,,,,1
20240102,1,2024,7665105,1,1,1,11.0,1,2498.237259,Bogotá D.C.,Apartamento,1,6,1,4.0,1,1,1,3.0,1,1,4,3,1,1.0,1,1,1,3.0,1,,,450000000.0,3000000.0,,,1.0,,,,,,,,,,4
20240102,1,2024,7665106,1,1,1,11.0,1,3854.9133897,Bogotá D.C.,Apartamento,1,4,1,3.0,2,1,1,3.0,1,1,3,2,1,1.0,1,1,1,1.0,1,,,160000000.0,800000.0,,,1.0,,,,,,,,,,2
20240102,1,2024,7665107,1,1,1,11.0,1,3770.3413375,Bogotá D.C.,Apartamento,1,4,1,2.0,1,1,1,3.0,1,1,3,2,1,1.0,1,1,1,3.0,3,,,,,900000.0,,1.0,,,,,,,,,,4
20240102,1,2024,7665108,1,1,1,11.0,1,5817.273727,Bogotá D.C.,Casa,1,4,1,2.0,1,1,1,3.0,1,1,3,2,1,1.0,1,1,1,3.0,1,,,98.0,600000.0,,,,,,,,,,1.0,,,2
20240102,1,2024,7665109,1,1,1,11.0,1,1882.2638737,Bogotá D.C.,Apartamento,1,4,1,3.0,1,1,1,3.0,1,1,4,3,1,1.0,1,1,1,3.0,1,,,98.0,800000.0,,,1.0,,,,,,,,,,4
20240102,1,2024,7665110,1,1,1,11.0,1,2597.3917493,Bogotá D.C.,Apartamento,1,4,1,3.0,1,1,1,3.0,1,1,4,3,1,1.0,1,1,1,3.0,4,,,,800000.0,,,1.0,,,,,,,,,,3
20240102,1,2024,7665111,1,1,1,11.0,1,3582.1972533,Bogotá D.C.,Apartamento,1,4,1,3.0,1,1,1,9.0,1,1,4,2,1,1.0,1,1,1,3.0,1,,,98.0,98.0,,,,,,,,,,1.0,,,2
20240102,1,2024,7665112,1,1,1,11.0,1,4676.2746074,Bogotá D.C.,Apartamento,1,4,1,3.0,1,1,1,3.0,1,1,4,3,1,1.0,1,1,1,3.0,2,,1200000.0,18000000.0,1000000.0,,,1.0,,1.0,,,1.0,,,,,4
20240102,1,2024,7665113,1,1,1,11.0,1,6155.9979672,Bogotá D.C.,Casa,1,4,1,2.0,1,1,1,3.0,1,1,3,2,1,1.0,1,1,1,3.0,3,,,,,650000.0,,1.0,,,,,,,,,,2
20240102,1,2024,7665114,1,1,1,11.0,1,6947.6079881,Bogotá D.C.,Casa,1,4,1,2.0,1,1,1,3.0,1,1,3,2,1,1.0,1,1,1,3.0,2,,1200000.0,98.0,98.0,,,1.0,,,,,,,,,,4
20240102,1,2024,7665116,1,1,1,11.0,1,3255.5846813,Bogotá D.C.,Apartamento,1,4,1,4.0,1,1,1,3.0,1,1,4,1,1,1.0,1,1,1,3.0,4,,,,1500000.0,,,,,,,,,,1.0,,,1
20240102,1,2024,7665117,1,1,1,11.0,1,3128.3892392,Bogotá D.C.,Apartamento,1,4,1,3.0,1,1,1,3.0,1,1,4,2,1,1.0,1,1,1,3.0,3,,,,,1120000.0,,1.0,,,,1.0,1.0,,,,,3
20240102,1,2024,7665118,1,1,1,11.0,1,5375.1575208,Bogotá D.C.,Apartamento,1,4,1,3.0,1,1,1,3.0,1,1,4,1,1,1.0,1,1,1,3.0,1,,,250000000.0,1500000.0,,,1.0,,,,,1.0,,,,,1
20240102,1,2024,7665119,1,1,1,11.0,1,4444.3549043,Bogotá D.C.,Apartamento,1,4,1,3.0,1,1,1,3.0,1,1,4,1,1,1.0,1,1,1,3.0,1,,,190000000.0,850000.0,,,1.0,,,,,,,,,,1
20240102,1,2024,7665120,1,1,1,11.0,1,2695.2001428,Bogotá D.C.,Apartamento,1,4,1,4.0,1,1,1,3.0,1,1,4,2,1,1.0,1,1,1,3.0,1,,,300000000.0,1500000.0,,,1.0,,,,,1.0,,,,,2
20240102,1,2024,7665121,1,1,1,11.0,1,2973.8991559,Bogotá D.C.,Apartamento,1,4,1,3.0,1,1,1,3.0,1,1,4,2,1,1.0,1,1,1,3.0,3,,,,,1000000.0,,,,,,,,,1.0,,,2
20240102,1,2024,7665122,1,1,1,11.0,1,3706.1762315,Bogotá D.C.,Apartamento,1,4,1,3.0,1,1,1,3.0,1,1,4,1,1,1.0,1,1,1,3.0,3,,,,,1100000.0,,1.0,,,,,1.0,,,,,1
20240102,1,2024,7665123,1,1,1,11.0,1,3655.0701053,Bogotá D.C.,Apartamento,1,4,1,3.0,1,1,1,3.0,1,1,3,1,1,1.0,1,1,1,3.0,3,,,,,1500000.0,,1.0,,,,,1.0,,,,,2
20240102,1,2024,7665124,1,1,1,11.0,1,3647.7376157,Bogotá D.C.,Apartamento,1,4,1,3.0,1,1,1,3.0,1,1,4,3,1,1.0,1,1,1,3.0,1,,,180000000.0,1200000.0,,,1.0,,,,,,,,,,4
20240102,1,2024,7665127,1,1,1,11.0,1,5097.0046956,Bogotá D.C.,Apartamento,1,4,1,5.0,1,1,1,3.0,1,1,5,2,1,1.0,1,1,1,3.0,3,,,,,5000000.0,,1.0,,,,,1.0,,,,,3
20240102,1,2024,7665128,1,1,1,11.0,1,4468.7985243,Bogotá D.C.,Apartamento,1,4,1,5.0,1,1,1,3.0,1,1,3,1,1,1.0,1,1,1,3.0,1,,,800000000.0,5000000.0,,,1.0,,,,,1.0,,,,,2
20240102,1,2024,7665129,1,1,1,11.0,1,4468.7985243,Bogotá D.C.,Apartamento,1,4,1,5.0,1,1,1,3.0,1,1,2,1,1,1.0,1,1,1,3.0,2,,4500000.0,700000000.0,3000000.0,,,1.0,,1.0,1.0,1.0,1.0,,,,,2
20240102,1,2024,7665130,1,1,1,11.0,1,2555.4463938,Bogotá D.C.,Apartamento,1,4,1,5.0,1,1,1,3.0,1,1,5,3,1,1.0,1,1,1,3.0,1,,,98.0,98.0,,,1.0,,,,,1.0,,,,,3
20240102,1,2024,7665131,1,1,1,11.0,1,4823.0884167,Bogotá D.C.,Apartamento,1,4,1,3.0,1,1,1,3.0,1,1,2,1,1,1.0,1,1,1,3.0,4,,,,98.0,,,,,,,,,,1.0,,,1
20240102,1,2024,7665133,1,1,1,11.0,1,5651.7153058,Bogotá D.C.,Apartamento,1,4,1,3.0,1,1,1,3.0,1,1,4,2,1,1.0,1,1,1,3.0,3,,,,,870000.0,,1.0,,,,,1.0,,,,,3
20240102,1,2024,7665134,1,1,1,11.0,1,3694.2806285,Bogotá D.C.,Apartamento,1,4,1,3.0,1,1,1,2.0,1,1,4,3,1,1.0,1,1,1,3.0,1,,,280000000.0,98.0,,,1.0,,,,1.0,1.0,,,,,4
20240102,1,2024,7665135,1,1,1,11.0,1,3907.0328585,Bogotá D.C.,Apartamento,1,4,1,3.0,1,1,1,3.0,1,1,4,1,1,1.0,1,10,1,3.0,3,,,,,1500000.0,,1.0,,,,,1.0,,,,,1
20240102,1,2024,7665136,1,1,1,11.0,1,3451.5071036,Bogotá D.C.,Apartamento,1,4,1,3.0,1,1,1,3.0,1,1,4,3,1,1.0,1,1,1,3.0,3,,,,,1400000.0,,1.0,,1.0,,,1.0,,,,,4
20240102,1,2024,7665137,1,1,1,11.0,1,4518.6318627,Bogotá D.C.,Apartamento,1,4,1,2.0,1,1,1,3.0,1,1,3,2,1,1.0,1,1,1,3.0,3,,,,,1000000.0,,1.0,,,,,1.0,1.0,,,MONEDEROS DIGITALES,3
20240102,1,2024,7665138,1,1,1,11.0,1,2490.8248,Bogotá D.C.,Apartamento,1,4,1,3.0,1,1,1,3.0,1,1,4,2,1,1.0,1,1,1,3.0,3,,,,,1583700.0,,1.0,,,1.0,1.0,,,,,,3
20240102,1,2024,7665139,1,1,1,11.0,1,6440.8622253,Bogotá D.C.,Apartamento,1,4,1,2.0,1,1,1,3.0,1,1,3,2,1,1.0,1,1,1,3.0,3,,,,,550000.0,,,,,,,,,1.0,,,4
20240102,1,2024,7665141,1,1,1,11.0,1,4047.3313649,Bogotá D.C.,Apartamento,1,4,1,3.0,1,1,1,3.0,1,1,4,3,1,1.0,1,1,1,3.0,1,,,250000000.0,1400000.0,,,1.0,,,,1.0,1.0,,,,,4
20240102,1,2024,7665142,1,1,1,11.0,1,3527.5806942,Bogotá D.C.,Apartamento,1,4,1,3.0,1,1,1,3.0,1,1,4,2,1,1.0,1,1,1,3.0,1,,,300000000.0,98.0,,1.0,,,,,,,,,,,3
20240102,1,2024,7665143,1,1,1,11.0,1,4035.969402,Bogotá D.C.,Apartamento,1,4,1,2.0,1,1,1,3.0,1,1,3,2,1,1.0,1,1,1,3.0,3,,,,,780000.0,,,,,,,,,1.0,,,2
20240102,1,2024,7665144,1,1,1,11.0,1,2308.5736553,Bogotá D.C.,Apartamento,1,4,1,3.0,1,1,1,3.0,1,1,4,2,1,1.0,1,1,1,3.0,1,,,250000000.0,1200000.0,,,1.0,,,,,1.0,,,,,4
20240102,1,2024,7665145,1,1,1,11.0,1,2615.2858561,Bogotá D.C.,Apartamento,1,4,1,2.0,1,1,1,3.0,1,1,3,2,1,1.0,1,1,1,3.0,2,,700000.0,130000000.0,500000.0,,,1.0,,,,,1.0,,,,,3
20240102,1,2024,7665146,1,1,1,11.0,1,5610.9356472,Bogotá D.C.,Apartamento,1,4,1,5.0,1,1,1,3.0,1,1,3,1,1,1.0,1,1,1,3.0,2,,2700000.0,400000000.0,3500000.0,,,1.0,,,,,1.0,,,,,2
20240102,1,2024,7665147,1,1,1,11.0,1,2629.5507325,Bogotá D.C.,Apartamento,1,4,1,3.0,1,1,1,3.0,1,1,4,3,1,1.0,1,1,1,3.0,1,,,280000000.0,1000000.0,,,1.0,,,,,1.0,,,,,4
20240102,1,2024,7665148,1,1,1,11.0,1,4035.969402,Bogotá D.C.,Apartamento,1,4,1,2.0,1,1,1,3.0,1,1,3,2,1,1.0,1,1,1,3.0,2,,600000.0,150000000.0,800000.0,,,1.0,,1.0,,,,,,,,2
20240102,1,2024,7665149,1,1,1,11.0,1,3346.4338976,Bogotá D.C.,Apartamento,1,4,1,3.0,1,1,1,3.0,1,1,4,2,1,1.0,1,1,1,3.0,4,,,,1500000.0,,,1.0,,,,,1.0,,,,,2
20240102,1,2024,7665150,1,1,1,11.0,1,2508.3689284,Bogotá D.C.,Apartamento,1,4,1,3.0,1,1,1,3.0,1,1,4,3,1,1.0,1,1,1,3.0,3,,,,,1000000.0,,1.0,1.0,,,,,,,,,5
20240102,1,2024,7665151,1,1,1,11.0,1,4257.5553551,Bogotá D.C.,Apartamento,1,4,1,3.0,1,1,1,3.0,1,1,2,1,1,1.0,1,1,1,3.0,3,,,,,700000.0,,1.0,,,,,,,,,,3
